alert_id,customer_id,geo_entropy,beneficiary_conc,median_tx_gap,foreign_wire_pct,cluster_id,outlier,hist_risk_score,queue_action,sar_filed
26586,2024,1.217,0.164,39.0,0.079,20,0,0.02,q2_same_day,0
26587,861,1.206,0.306,32.6,0.023,20,0,0.02,q2_same_day,0
26588,8437,1.814,0.151,26.2,0.031,20,0,0.02,q3_deferred,0
26589,7820,1.191,0.212,32.0,0.045,20,0,0.02,q1_immediate,0
26590,7333,1.343,0.13,37.3,0.034,20,0,0.02,q2_same_day,0
26591,6526,1.258,0.244,42.1,0.029,20,0,0.02,q3_deferred,0
26592,4775,1.215,0.312,22.7,0.066,15,0,0.06,q2_same_day,0
26593,7637,1.54,0.276,21.5,0.099,15,0,0.06,q2_same_day,0
26594,7306,1.838,0.377,19.5,0.113,15,0,0.06,q1_immediate,0
26595,6927,1.703,0.186,15.0,0.054,15,0,0.06,q2_same_day,0
26596,4086,1.108,0.111,27.9,0.037,20,0,0.02,q1_immediate,0
26597,1602,0.957,0.215,21.6,0.06,20,0,0.02,q2_same_day,0
26598,1114,0.902,0.076,32.9,0.046,20,0,0.02,q3_deferred,0
26599,8381,0.825,0.188,40.4,0.056,20,0,0.02,q2_same_day,0
26600,380,1.736,0.141,38.1,0.037,20,0,0.02,q1_immediate,0
26601,4311,2.61,0.545,14.3,0.098,5,0,0.15,q2_same_day,0
26602,3281,1.402,0.114,36.8,0.038,20,0,0.02,q2_same_day,0
26603,4492,1.34,0.264,38.9,0.072,20,0,0.02,q1_immediate,0
26604,354,1.183,0.029,37.9,0.008,20,0,0.02,q2_same_day,0
26605,1774,2.316,0.347,22.0,0.116,15,0,0.06,q3_deferred,0
26606,6589,1.938,0.373,20.4,0.088,15,0,0.06,q1_immediate,0
26607,5041,1.748,0.286,28.9,0.03,20,0,0.02,q3_deferred,0
26608,4195,1.611,0.216,29.8,0.073,20,0,0.02,q2_same_day,0
26609,7735,1.39,0.358,14.0,0.113,15,0,0.06,q3_deferred,0
26610,483,1.044,0.162,19.3,0.038,-1,1,0.09,q3_deferred,0
26611,2556,0.8,0.263,34.8,0.014,20,0,0.02,q3_deferred,0
26612,5711,2.424,0.283,10.9,0.279,11,0,0.12,q2_same_day,0
26613,8071,0.994,0.156,28.2,0.015,20,0,0.02,q2_same_day,0
26614,5687,1.851,0.193,1.4,0.199,-1,1,0.225,q2_same_day,0
26615,2532,1.563,0.139,30.4,0.031,20,0,0.02,q2_same_day,0
26616,2497,2.616,0.443,15.4,0.13,-1,1,0.225,q1_immediate,1
26617,4443,1.567,0.068,31.0,0.033,20,0,0.02,q1_immediate,0
26618,6620,1.539,0.22,26.3,0.063,20,0,0.02,q1_immediate,0
26619,1195,2.749,0.38,7.3,0.279,5,0,0.15,q1_immediate,0
26620,5817,1.131,0.09,26.9,0.0,20,0,0.02,q1_immediate,0
26621,6836,1.803,0.057,39.7,0.034,20,0,0.02,q1_immediate,1
26622,5069,1.265,0.178,38.6,0.013,20,0,0.02,q3_deferred,0
26623,4060,1.083,0.285,28.0,0.056,20,0,0.02,q3_deferred,0
26624,2530,1.66,0.306,11.9,0.056,15,0,0.06,q2_same_day,0
26625,7559,2.026,0.318,16.8,0.134,15,0,0.06,q2_same_day,0
26626,8827,0.733,0.132,31.2,0.058,20,0,0.02,q1_immediate,0
26627,8381,1.01,0.26,25.0,0.073,20,0,0.02,q3_deferred,0
26628,2394,2.63,0.402,9.3,0.165,5,0,0.15,q3_deferred,1
26629,7209,1.596,0.304,12.8,0.03,15,0,0.06,q1_immediate,0
26630,8680,1.417,0.214,31.6,0.034,20,0,0.02,q1_immediate,0
26631,3159,1.311,0.247,33.7,0.046,20,0,0.02,q3_deferred,0
26632,6208,1.434,0.099,38.9,0.091,20,0,0.02,q2_same_day,1
26633,8058,0.53,0.2,29.3,0.04,20,0,0.02,q2_same_day,0
26634,5696,0.796,0.231,32.5,0.085,20,0,0.02,q2_same_day,0
26635,7344,0.975,0.222,23.7,0.068,20,0,0.02,q3_deferred,0
26636,1707,1.783,0.182,32.2,0.041,20,0,0.02,q2_same_day,0
26637,902,1.043,0.179,25.6,0.059,20,0,0.02,q1_immediate,0
26638,4713,1.595,0.247,17.8,0.113,15,0,0.06,q2_same_day,0
26639,3231,1.014,0.116,31.3,0.044,20,0,0.02,q2_same_day,0
26640,5369,1.614,0.239,33.4,0.044,20,0,0.02,q1_immediate,0
26641,5941,1.569,0.233,30.8,0.071,20,0,0.02,q1_immediate,0
26642,1833,1.879,0.272,20.7,0.088,15,0,0.06,q2_same_day,0
26643,8605,1.558,0.143,22.2,0.037,20,0,0.02,q3_deferred,0
26644,4344,1.301,0.199,33.2,0.082,20,0,0.02,q2_same_day,0
26645,5018,0.695,0.199,29.3,0.064,20,0,0.02,q3_deferred,0
26646,1382,3.193,0.232,14.5,0.22,11,0,0.12,q2_same_day,0
26647,214,1.622,0.269,20.7,0.11,15,0,0.06,q1_immediate,0
26648,1655,2.351,0.34,6.8,0.106,5,0,0.15,q2_same_day,0
26649,176,1.709,0.361,18.1,0.102,15,0,0.06,q2_same_day,0
26650,1560,1.376,0.131,44.1,0.06,20,0,0.02,q1_immediate,0
26651,3030,0.92,0.222,23.7,0.027,20,0,0.02,q2_same_day,0
26652,3099,1.257,0.124,27.3,0.031,20,0,0.02,q2_same_day,0
26653,3004,1.318,0.215,30.5,0.033,20,0,0.02,q2_same_day,0
26654,1693,0.833,0.199,26.2,0.019,20,0,0.02,q1_immediate,0
26655,1994,0.887,0.296,18.5,0.106,15,0,0.06,q3_deferred,0
26656,1256,1.657,0.179,46.8,0.031,20,0,0.02,q1_immediate,0
26657,2296,0.672,0.195,30.8,0.048,20,0,0.02,q2_same_day,0
26658,6820,0.478,0.242,24.9,0.061,20,0,0.02,q2_same_day,0
26659,1495,1.591,0.368,18.8,0.08,15,0,0.06,q3_deferred,0
26660,8227,1.435,0.147,32.1,0.029,20,0,0.02,q2_same_day,0
26661,6612,1.163,0.242,32.0,0.049,20,0,0.02,q2_same_day,0
26662,98,0.853,0.132,24.3,0.058,20,0,0.02,q1_immediate,0
26663,809,1.269,0.185,34.7,0.04,20,0,0.02,q3_deferred,0
26664,6659,0.99,0.182,26.2,0.053,20,0,0.02,q3_deferred,0
26665,6519,1.785,0.268,32.6,0.05,20,0,0.02,q2_same_day,1
26666,6369,1.611,0.29,17.2,0.133,15,0,0.06,q1_immediate,0
26667,5607,1.904,0.429,10.6,0.158,5,0,0.15,q2_same_day,0
26668,3646,0.612,0.164,39.0,0.027,20,0,0.02,q2_same_day,0
26669,431,1.439,0.14,26.8,0.121,-1,1,0.09,q2_same_day,0
26670,1016,1.527,0.115,26.4,0.048,20,0,0.02,q2_same_day,0
26671,7223,0.798,0.22,20.1,0.067,20,0,0.02,q1_immediate,0
26672,2801,1.858,0.492,4.7,0.117,5,0,0.15,q3_deferred,0
26673,6563,1.421,0.331,35.8,0.032,20,0,0.02,q1_immediate,0
26674,8413,1.415,0.173,32.3,0.002,20,0,0.02,q2_same_day,0
26675,6059,1.862,0.338,18.0,0.101,15,0,0.06,q2_same_day,0
26676,5720,0.985,0.035,38.1,0.024,20,0,0.02,q2_same_day,0
26677,896,1.214,0.189,32.9,0.024,20,0,0.02,q3_deferred,0
26678,401,1.885,0.333,8.1,0.195,-1,1,0.225,q2_same_day,0
26679,923,2.093,0.331,18.4,0.124,15,0,0.06,q3_deferred,0
26680,6122,1.031,0.166,43.0,0.035,20,0,0.02,q3_deferred,0
26681,2137,1.772,0.328,26.0,0.102,15,0,0.06,q3_deferred,0
26682,6185,2.041,0.463,12.4,0.098,15,0,0.06,q2_same_day,1
26683,2415,3.319,0.234,14.2,0.367,11,0,0.12,q3_deferred,0
26684,2001,1.605,0.197,30.4,0.04,20,0,0.02,q1_immediate,0
26685,481,1.536,0.332,23.7,0.084,15,0,0.06,q2_same_day,0
26686,5314,1.348,0.295,26.0,0.031,20,0,0.02,q2_same_day,1
26687,7594,1.053,0.141,30.5,0.036,20,0,0.02,q1_immediate,0
26688,3346,1.671,0.176,27.5,0.019,20,0,0.02,q1_immediate,0
26689,6946,1.216,0.308,34.0,0.033,20,0,0.02,q3_deferred,0
26690,3525,0.961,0.314,31.2,0.054,20,0,0.02,q2_same_day,0
26691,4617,2.979,0.29,3.4,0.081,-1,1,0.225,q2_same_day,0
26692,1883,2.49,0.26,23.3,0.108,15,0,0.06,q2_same_day,0
26693,4872,1.207,0.239,22.9,0.043,20,0,0.02,q3_deferred,0
26694,6793,1.037,0.112,33.2,0.034,20,0,0.02,q2_same_day,0
26695,795,2.632,0.471,9.6,0.173,5,0,0.15,q2_same_day,0
26696,4885,2.437,0.396,7.8,0.049,5,0,0.15,q2_same_day,0
26697,8508,2.097,0.413,5.0,0.223,5,0,0.15,q1_immediate,0
26698,2219,1.186,0.184,23.9,0.021,20,0,0.02,q1_immediate,0
26699,6203,1.44,0.3,17.1,0.089,15,0,0.06,q2_same_day,0
26700,3316,1.365,0.197,34.2,0.052,20,0,0.02,q2_same_day,0
26701,4076,0.909,0.135,25.6,0.051,20,0,0.02,q3_deferred,0
26702,416,0.967,0.18,31.6,0.017,20,0,0.02,q3_deferred,1
26703,6252,1.108,0.161,22.8,0.042,20,0,0.02,q3_deferred,0
26704,4478,1.341,0.176,39.5,0.018,20,0,0.02,q2_same_day,0
26705,8294,1.674,0.347,14.8,0.121,15,0,0.06,q3_deferred,0
26706,2015,1.212,0.166,29.9,0.046,20,0,0.02,q2_same_day,0
26707,7251,2.963,0.16,9.9,0.098,5,0,0.15,q1_immediate,0
26708,5567,1.763,0.277,11.5,0.111,15,0,0.06,q3_deferred,0
26709,6511,1.388,0.269,25.8,0.045,15,0,0.06,q2_same_day,0
26710,5298,1.348,0.161,28.5,0.028,20,0,0.02,q1_immediate,0
26711,864,1.586,0.19,24.4,0.045,20,0,0.02,q3_deferred,0
26712,1654,1.309,0.142,27.5,0.033,20,0,0.02,q3_deferred,0
26713,2082,1.123,0.231,31.7,0.072,20,0,0.02,q1_immediate,0
26714,953,2.355,0.302,9.1,0.15,-1,1,0.225,q1_immediate,0
26715,3539,1.594,0.188,23.9,0.043,20,0,0.02,q2_same_day,0
26716,830,1.108,0.094,37.5,0.0,20,0,0.02,q2_same_day,0
26717,8921,1.452,0.107,20.4,0.037,20,0,0.02,q2_same_day,0
26718,1089,0.79,0.111,25.6,0.018,20,0,0.02,q2_same_day,0
26719,2959,1.306,0.294,21.2,0.053,15,0,0.06,q1_immediate,0
26720,5562,1.656,0.048,34.2,0.023,20,0,0.02,q2_same_day,0
26721,856,1.374,0.203,30.4,0.026,20,0,0.02,q2_same_day,0
26722,2149,1.726,0.152,15.0,0.095,15,0,0.06,q2_same_day,0
26723,2557,1.366,0.053,24.5,0.043,20,0,0.02,q2_same_day,0
26724,2473,2.248,0.329,18.2,0.091,15,0,0.06,q1_immediate,0
26725,7824,1.519,0.198,30.3,0.046,20,0,0.02,q1_immediate,0
26726,7454,2.912,0.414,7.2,0.158,5,0,0.15,q2_same_day,1
26727,7414,1.491,0.159,36.9,0.028,20,0,0.02,q2_same_day,0
26728,6461,1.225,0.445,23.5,0.103,15,0,0.06,q1_immediate,0
26729,7100,1.699,0.144,32.9,0.023,20,0,0.02,q2_same_day,0
26730,600,1.614,0.157,45.5,0.042,20,0,0.02,q2_same_day,0
26731,5261,1.609,0.196,14.7,0.082,-1,1,0.09,q2_same_day,0
26732,2942,1.379,0.221,36.7,0.02,20,0,0.02,q1_immediate,0
26733,7380,1.531,0.137,35.5,0.055,20,0,0.02,q2_same_day,0
26734,2233,2.42,0.269,11.8,0.209,5,0,0.15,q3_deferred,0
26735,3861,0.732,0.183,36.4,0.058,20,0,0.02,q3_deferred,0
26736,6358,1.507,0.639,9.8,0.202,5,0,0.15,q2_same_day,1
26737,3133,1.062,0.25,30.2,0.026,20,0,0.02,q1_immediate,0
26738,6986,1.003,0.166,38.2,0.058,20,0,0.02,q1_immediate,0
26739,8903,1.603,0.297,28.4,0.136,15,0,0.06,q2_same_day,0
26740,8653,1.244,0.185,39.5,0.071,-1,1,0.03,q3_deferred,0
26741,2327,1.071,0.136,33.3,0.052,20,0,0.02,q3_deferred,0
26742,632,1.477,0.186,38.2,0.051,20,0,0.02,q3_deferred,0
26743,5180,1.198,0.268,27.4,0.029,20,0,0.02,q3_deferred,0
26744,4547,1.633,0.135,10.9,0.081,15,0,0.06,q2_same_day,0
26745,3661,1.168,0.15,29.9,0.006,20,0,0.02,q1_immediate,0
26746,3576,1.177,0.262,34.8,0.049,20,0,0.02,q2_same_day,0
26747,4672,0.956,0.283,14.3,0.08,15,0,0.06,q3_deferred,0
26748,8451,1.52,0.165,26.3,0.027,20,0,0.02,q3_deferred,0
26749,5708,1.209,0.29,23.5,0.045,15,0,0.06,q1_immediate,0
26750,83,0.843,0.222,37.8,0.004,20,0,0.02,q1_immediate,0
26751,7549,1.137,0.194,19.4,0.097,15,0,0.06,q1_immediate,0
26752,307,0.681,0.23,20.8,0.025,20,0,0.02,q1_immediate,0
26753,4427,1.515,0.224,40.4,0.084,20,0,0.02,q3_deferred,0
26754,7403,1.297,0.166,25.5,0.045,20,0,0.02,q3_deferred,0
26755,4490,1.182,0.173,32.8,0.013,20,0,0.02,q2_same_day,0
26756,8098,1.216,0.135,25.8,0.032,20,0,0.02,q3_deferred,0
26757,2033,3.008,0.114,19.4,0.286,11,0,0.12,q2_same_day,0
26758,6648,1.654,0.324,11.3,0.11,15,0,0.06,q2_same_day,0
26759,7500,1.32,0.157,38.6,0.04,20,0,0.02,q1_immediate,0
26760,2539,1.523,0.186,19.7,0.112,15,0,0.06,q3_deferred,0
26761,2916,1.344,0.211,16.6,0.097,15,0,0.06,q2_same_day,0
26762,7151,1.684,0.106,27.9,0.039,20,0,0.02,q2_same_day,0
26763,4166,1.365,0.194,38.3,0.053,20,0,0.02,q1_immediate,0
26764,484,1.12,0.244,28.3,0.012,20,0,0.02,q2_same_day,0
26765,4081,1.283,0.232,33.4,0.054,20,0,0.02,q2_same_day,0
26766,5548,1.176,0.152,32.1,0.065,20,0,0.02,q2_same_day,0
26767,8814,1.64,0.173,20.3,0.083,15,0,0.06,q3_deferred,0
26768,1219,1.652,0.149,25.7,0.064,20,0,0.02,q3_deferred,0
26769,5782,1.576,0.17,35.6,0.049,20,0,0.02,q3_deferred,0
26770,3174,1.419,0.084,26.3,0.026,20,0,0.02,q1_immediate,0
26771,6824,1.504,0.186,35.4,0.018,20,0,0.02,q3_deferred,0
26772,5423,1.178,0.114,36.2,0.021,20,0,0.02,q1_immediate,0
26773,5184,1.852,0.408,15.2,0.094,15,0,0.06,q2_same_day,0
26774,6753,1.425,0.099,27.5,0.025,20,0,0.02,q2_same_day,0
26775,2485,2.716,0.163,7.5,0.259,11,0,0.12,q3_deferred,0
26776,6052,1.467,0.214,33.8,0.056,20,0,0.02,q2_same_day,0
26777,4584,1.429,0.302,20.8,0.066,15,0,0.06,q3_deferred,0
26778,1111,1.658,0.198,31.3,0.043,20,0,0.02,q1_immediate,0
26779,8406,1.177,0.153,27.8,0.079,20,0,0.02,q2_same_day,0
26780,4236,1.112,0.134,31.7,0.063,20,0,0.02,q1_immediate,0
26781,6351,1.197,0.032,24.3,0.02,-1,1,0.03,q3_deferred,0
26782,8695,1.439,0.216,32.5,0.022,20,0,0.02,q2_same_day,0
26783,8011,1.159,0.082,33.0,0.01,20,0,0.02,q2_same_day,0
26784,6106,0.856,0.194,37.2,0.032,-1,1,0.03,q2_same_day,1
26785,246,1.146,0.186,26.7,0.046,20,0,0.02,q2_same_day,0
26786,3621,1.331,0.245,26.9,0.021,20,0,0.02,q3_deferred,0
26787,3570,1.699,0.165,36.7,0.052,20,0,0.02,q3_deferred,0
26788,1900,0.971,0.172,25.9,0.077,20,0,0.02,q2_same_day,0
26789,8799,1.006,0.115,33.7,0.04,20,0,0.02,q2_same_day,0
26790,2690,0.895,0.204,35.6,0.028,20,0,0.02,q2_same_day,0
26791,5365,1.473,0.245,14.1,0.3,-1,1,0.18,q2_same_day,0
26792,3059,3.252,0.292,8.8,0.211,-1,1,0.225,q2_same_day,0
26793,4101,1.081,0.184,41.2,0.059,20,0,0.02,q2_same_day,0
26794,5146,1.55,0.42,17.1,0.096,15,0,0.06,q3_deferred,0
26795,7514,1.393,0.065,26.7,0.054,20,0,0.02,q2_same_day,0
26796,837,0.931,0.176,26.3,0.046,20,0,0.02,q1_immediate,0
26797,2984,1.551,0.134,34.2,0.027,20,0,0.02,q1_immediate,0
26798,6246,1.409,0.172,32.3,0.042,-1,1,0.03,q3_deferred,0
26799,2002,2.091,0.399,12.1,0.184,5,0,0.15,q2_same_day,0
26800,6393,1.021,0.381,26.4,0.164,15,0,0.06,q3_deferred,1
26801,466,1.555,0.121,26.4,0.024,20,0,0.02,q3_deferred,0
26802,8123,1.387,0.298,19.5,0.096,15,0,0.06,q1_immediate,0
26803,442,1.344,0.253,23.1,0.032,20,0,0.02,q1_immediate,0
26804,6968,1.004,0.24,20.2,0.112,-1,1,0.09,q2_same_day,0
26805,4879,1.377,0.351,17.8,0.121,15,0,0.06,q3_deferred,0
26806,6678,1.526,0.187,27.1,0.041,20,0,0.02,q2_same_day,0
26807,3557,0.813,0.022,30.6,0.035,20,0,0.02,q3_deferred,0
26808,6938,1.054,0.208,26.3,0.022,20,0,0.02,q2_same_day,0
26809,4955,1.037,0.385,20.6,0.046,15,0,0.06,q1_immediate,0
26810,8543,1.519,0.39,16.6,0.089,-1,1,0.09,q3_deferred,0
26811,2303,1.22,0.275,19.3,0.066,20,0,0.02,q2_same_day,0
26812,78,1.538,0.073,28.2,0.049,20,0,0.02,q2_same_day,0
26813,5043,1.731,0.335,14.1,0.106,15,0,0.06,q1_immediate,0
26814,1148,2.557,0.363,5.8,0.191,5,0,0.15,q1_immediate,0
26815,4214,1.867,0.242,20.1,0.122,15,0,0.06,q1_immediate,0
26816,4578,2.352,0.201,18.1,0.216,11,0,0.12,q3_deferred,1
26817,2325,1.7,0.355,9.9,0.204,5,0,0.15,q2_same_day,0
26818,5397,1.266,0.127,28.3,0.016,20,0,0.02,q3_deferred,0
26819,227,0.867,0.162,25.1,0.062,20,0,0.02,q3_deferred,0
26820,1404,1.749,0.178,21.5,0.122,15,0,0.06,q2_same_day,0
26821,5147,2.269,0.362,10.7,0.18,5,0,0.15,q2_same_day,0
26822,1297,0.999,0.238,29.8,0.022,20,0,0.02,q2_same_day,0
26823,7988,1.924,0.118,17.4,0.045,15,0,0.06,q2_same_day,0
26824,7681,1.54,0.109,32.9,0.026,20,0,0.02,q2_same_day,0
26825,2822,1.371,0.323,19.9,0.039,15,0,0.06,q3_deferred,0
26826,5200,1.453,0.228,27.4,0.035,20,0,0.02,q2_same_day,0
26827,4781,1.047,0.079,39.1,0.04,20,0,0.02,q2_same_day,0
26828,7853,1.051,0.203,40.3,0.063,20,0,0.02,q2_same_day,0
26829,6891,2.011,0.321,13.6,0.176,5,0,0.15,q2_same_day,0
26830,460,0.929,0.131,29.1,0.027,20,0,0.02,q3_deferred,0
26831,522,1.553,0.279,12.6,0.311,11,0,0.12,q1_immediate,1
26832,5176,2.971,0.46,11.5,0.119,5,0,0.15,q1_immediate,0
26833,4605,2.151,0.254,13.3,0.216,5,0,0.15,q1_immediate,0
26834,7884,0.929,0.23,27.7,0.1,20,0,0.02,q3_deferred,1
26835,690,0.963,0.161,29.6,0.041,20,0,0.02,q2_same_day,0
26836,7438,0.975,0.245,37.1,0.059,20,0,0.02,q3_deferred,0
26837,2191,2.398,0.292,8.8,0.25,5,0,0.15,q2_same_day,0
26838,8181,1.241,0.293,29.1,0.041,20,0,0.02,q1_immediate,0
26839,236,0.76,0.266,26.4,0.019,20,0,0.02,q3_deferred,0
26840,4195,1.269,0.199,28.8,0.043,20,0,0.02,q3_deferred,0
26841,3214,1.51,0.162,30.0,0.077,20,0,0.02,q3_deferred,0
26842,7635,1.249,0.099,40.3,0.047,20,0,0.02,q2_same_day,0
26843,8100,0.98,0.312,19.6,0.103,15,0,0.06,q2_same_day,0
26844,7218,2.022,0.369,10.7,0.229,5,0,0.15,q1_immediate,0
26845,1780,1.008,0.155,30.8,0.03,20,0,0.02,q3_deferred,0
26846,746,1.191,0.175,33.2,0.066,20,0,0.02,q2_same_day,0
26847,6724,1.054,0.216,41.0,0.015,20,0,0.02,q3_deferred,0
26848,2936,1.733,0.245,22.4,0.128,15,0,0.06,q1_immediate,0
26849,5592,1.339,0.22,35.8,0.034,20,0,0.02,q2_same_day,0
26850,3840,1.4,0.208,32.1,0.03,20,0,0.02,q3_deferred,0
26851,1277,2.523,0.161,13.7,0.431,11,0,0.12,q3_deferred,0
26852,6256,0.848,0.251,26.9,0.041,20,0,0.02,q1_immediate,0
26853,3237,1.43,0.346,9.8,0.13,5,0,0.15,q3_deferred,0
26854,7454,1.524,0.325,12.3,0.188,-1,1,0.225,q2_same_day,0
26855,4091,1.224,0.186,27.9,0.07,20,0,0.02,q3_deferred,1
26856,8338,1.336,0.137,27.1,0.005,20,0,0.02,q3_deferred,0
26857,2069,1.664,0.184,33.7,0.044,20,0,0.02,q2_same_day,0
26858,5022,1.914,0.442,12.2,0.14,5,0,0.15,q2_same_day,0
26859,2468,0.828,0.215,38.7,0.049,20,0,0.02,q1_immediate,0
26860,1656,1.513,0.22,40.5,0.057,20,0,0.02,q3_deferred,0
26861,1620,1.013,0.18,29.4,0.028,20,0,0.02,q2_same_day,0
26862,8311,0.656,0.178,31.9,0.064,-1,1,0.03,q3_deferred,0
26863,1062,1.448,0.174,16.6,0.064,15,0,0.06,q1_immediate,1
26864,4864,1.161,0.363,33.5,0.036,20,0,0.02,q3_deferred,0
26865,2155,1.522,0.221,27.3,0.01,20,0,0.02,q2_same_day,0
26866,3429,1.558,0.228,35.8,0.014,20,0,0.02,q3_deferred,0
26867,1997,1.431,0.272,33.4,0.035,20,0,0.02,q3_deferred,0
26868,7532,1.22,0.165,36.5,0.073,20,0,0.02,q2_same_day,0
26869,8019,1.662,0.294,5.5,0.281,5,0,0.15,q2_same_day,0
26870,1890,1.309,0.159,39.5,0.031,20,0,0.02,q2_same_day,0
26871,263,1.059,0.125,22.3,0.072,20,0,0.02,q1_immediate,0
26872,7739,1.272,0.079,32.3,0.063,20,0,0.02,q3_deferred,0
26873,3730,1.228,0.118,23.2,0.046,20,0,0.02,q2_same_day,0
26874,4119,1.322,0.322,22.4,0.109,15,0,0.06,q1_immediate,0
26875,5674,3.137,0.44,15.2,0.097,-1,1,0.225,q2_same_day,1
26876,1787,0.964,0.072,39.0,0.072,20,0,0.02,q3_deferred,0
26877,6494,2.334,0.13,17.0,0.329,11,0,0.12,q2_same_day,0
26878,2672,1.847,0.155,11.8,0.098,15,0,0.06,q2_same_day,0
26879,6581,1.237,0.324,13.0,0.22,5,0,0.15,q2_same_day,1
26880,6965,1.672,0.203,35.9,0.012,20,0,0.02,q3_deferred,0
26881,4225,1.129,0.375,15.2,0.098,15,0,0.06,q3_deferred,0
26882,3782,1.108,0.145,29.8,0.064,20,0,0.02,q2_same_day,0
26883,8670,1.334,0.392,6.7,0.12,5,0,0.15,q2_same_day,0
26884,1181,1.233,0.28,25.3,0.069,20,0,0.02,q1_immediate,0
26885,563,1.581,0.227,33.2,0.023,20,0,0.02,q1_immediate,0
26886,1982,1.161,0.183,34.6,0.013,20,0,0.02,q3_deferred,0
26887,5725,1.916,0.285,24.8,0.054,15,0,0.06,q3_deferred,0
26888,8642,1.084,0.247,33.3,0.02,20,0,0.02,q2_same_day,0
26889,5375,1.774,0.243,22.9,0.086,15,0,0.06,q3_deferred,0
26890,2674,1.136,0.416,10.1,0.148,5,0,0.15,q2_same_day,0
26891,2036,1.181,0.156,33.7,0.039,20,0,0.02,q3_deferred,0
26892,1230,1.947,0.423,8.8,0.188,5,0,0.15,q3_deferred,0
26893,7429,1.938,0.297,19.4,0.118,15,0,0.06,q2_same_day,0
26894,7093,1.524,0.079,20.5,0.0,20,0,0.02,q2_same_day,0
26895,1048,0.992,0.406,8.8,0.212,5,0,0.15,q3_deferred,0
26896,5686,0.94,0.133,27.4,0.01,20,0,0.02,q1_immediate,0
26897,3715,0.823,0.149,35.9,0.023,20,0,0.02,q2_same_day,0
26898,7,1.167,0.347,13.0,0.147,5,0,0.15,q1_immediate,0
26899,8100,1.562,0.326,22.2,0.103,15,0,0.06,q2_same_day,0
26900,7387,2.056,0.15,10.7,0.243,11,0,0.12,q2_same_day,0
26901,6811,1.229,0.161,38.2,0.063,20,0,0.02,q1_immediate,0
26902,1215,0.947,0.116,35.2,0.045,20,0,0.02,q3_deferred,0
26903,8592,1.177,0.164,34.0,0.04,20,0,0.02,q2_same_day,0
26904,8119,1.188,0.112,25.2,0.023,20,0,0.02,q3_deferred,0
26905,6265,1.096,0.238,37.8,0.016,20,0,0.02,q1_immediate,0
26906,2537,0.917,0.105,29.1,0.013,20,0,0.02,q3_deferred,0
26907,3982,1.438,0.168,41.4,0.017,20,0,0.02,q3_deferred,0
26908,5212,1.11,0.186,20.5,0.052,-1,1,0.03,q2_same_day,0
26909,1261,1.125,0.307,17.7,0.122,15,0,0.06,q2_same_day,0
26910,5318,0.925,0.1,23.7,0.058,20,0,0.02,q1_immediate,0
26911,5302,0.727,0.387,13.8,0.091,-1,1,0.09,q3_deferred,0
26912,4652,1.135,0.177,36.8,0.037,20,0,0.02,q2_same_day,1
26913,8607,1.1,0.186,36.7,0.044,20,0,0.02,q1_immediate,0
26914,2408,2.157,0.248,14.7,0.358,11,0,0.12,q2_same_day,0
26915,7866,1.131,0.209,38.8,0.057,20,0,0.02,q1_immediate,0
26916,7801,0.681,0.17,28.3,0.041,20,0,0.02,q2_same_day,0
26917,8835,1.479,0.169,29.8,0.057,20,0,0.02,q2_same_day,0
26918,5359,0.848,0.159,25.2,0.068,20,0,0.02,q2_same_day,0
26919,6156,1.781,0.294,21.8,0.049,-1,1,0.09,q1_immediate,0
26920,6646,1.556,0.249,8.0,0.129,5,0,0.15,q1_immediate,0
26921,8274,1.203,0.169,28.1,0.014,20,0,0.02,q2_same_day,0
26922,3324,1.735,0.244,22.8,0.11,15,0,0.06,q2_same_day,0
26923,8501,1.35,0.15,28.8,0.033,20,0,0.02,q2_same_day,0
26924,6258,2.403,0.346,9.7,0.08,15,0,0.06,q1_immediate,0
26925,5402,1.486,0.263,6.1,0.148,5,0,0.15,q1_immediate,0
26926,3616,1.32,0.206,29.3,0.069,20,0,0.02,q2_same_day,0
26927,2364,1.159,0.267,34.5,0.06,20,0,0.02,q1_immediate,0
26928,5778,1.603,0.383,27.6,0.07,-1,1,0.09,q2_same_day,0
26929,6615,1.293,0.2,15.3,0.143,15,0,0.06,q1_immediate,0
26930,5958,1.983,0.317,12.5,0.036,15,0,0.06,q2_same_day,0
26931,1398,1.297,0.275,30.4,0.023,-1,1,0.03,q1_immediate,0
26932,1762,1.528,0.269,30.4,0.045,20,0,0.02,q3_deferred,0
26933,790,1.009,0.087,26.2,0.051,-1,1,0.03,q2_same_day,0
26934,534,1.093,0.323,21.3,0.124,15,0,0.06,q3_deferred,0
26935,3250,0.84,0.034,27.0,0.059,20,0,0.02,q3_deferred,0
26936,6995,1.313,0.203,34.6,0.036,20,0,0.02,q1_immediate,0
26937,3446,1.872,0.11,14.9,0.094,15,0,0.06,q1_immediate,0
26938,1147,0.794,0.296,15.0,0.084,15,0,0.06,q1_immediate,0
26939,7249,1.631,0.28,21.6,0.077,15,0,0.06,q1_immediate,0
26940,5010,1.165,0.202,34.6,0.022,20,0,0.02,q2_same_day,0
26941,682,1.758,0.281,30.2,0.052,20,0,0.02,q2_same_day,0
26942,1986,1.162,0.409,11.9,0.087,15,0,0.06,q1_immediate,0
